-0.1,0
14.1,0
1.73965,0.5106
12.2603,0.5106
2.33107,-0.0461
11.6689,-0.0461
3.6894,1.2321
10.3106,1.2321
5,0.0178
9,0.0178
6.05751,1.728
7.94249,1.728
7,0.270857
