-0.1,0
14.1,0
2.62502,-1.2545
11.3747,-1.254
2.8686,-0.4329
11.1313,-0.4323
4.0735,-1.5862
9.92629,-1.58526
5.5,-0.217557
8.5,-0.2177
7,-2.2462
